CourseOfferingID,Section,Days,StartTime,EndTime,Meeting_Type,ProfessorID,InstructionalMethod,CRN,MaxNumberOfSeats,CourseID,CourseTermID,StudentLevelID,LocationID
15690,001,T,09:25:00,10:15:00,Class,144,F2F,52045,10,222,5,1,36
15691,003,T,12:15:00,13:05:00,Class,144,F2F,52047,10,222,5,1,71
15692,004,Th,09:25:00,10:15:00,Class,144,F2F,52048,10,222,5,1,36
15693,003,T Th,10:50:00,12:05:00,Class,144,F2F,55327,25,148,5,1,40
15694,003,F,10:30:00,11:20:00,Class,144,F2F,55327,25,148,5,1,77
15695,002,T Th,13:40:00,14:55:00,Class,147,F2F,52373,35,748,5,1,56
15696,001,M W F,08:30:00,09:20:00,Class,147,F2F,52354,30,1016,5,1,75
15697,001,M W,15:20:00,16:35:00,Class,147,F2F,52370,70,1074,5,1,53
15698,001,T Th,09:25:00,10:40:00,Class,147,F2F,52368,35,1047,5,1,39
15699,003,M W,12:30:00,13:45:00,Class,148,F2F,52374,35,748,5,1,35
15700,004,M W F,10:30:00,11:20:00,Class,148,F2F,52375,35,748,5,1,34
15701,001,T Th,08:00:00,09:15:00,Class,148,F2F,52359,20,762,5,1,70
15702,001,T Th,13:40:00,14:55:00,Class,148,F2F,54816,30,990,5,1,35
15703,B81,T Th,18:00:00,20:30:00,Class,151,F2F,52385,25,107,4,1,11
15704,B82,T Th,18:00:00,20:45:00,Class,151,F2F,52387,25,108,6,1,11
15705,001,T Th,13:40:00,14:55:00,Class,151,F2F,52618,15,143,5,1,70
15706,008,M W,13:55:00,15:10:00,Class,154,F2F,53538,22,248,5,1,28
15707,H01,M W,09:30:00,10:20:00,Class,154,F2F,53556,22,248,5,1,38
15708,H02,M W,10:30:00,11:20:00,Class,154,F2F,53557,22,248,5,1,38
15709,W01,,,,Class,154,Online,56324,22,248,5,1,4
15710,H01,M W,11:30:00,12:20:00,Class,154,F2F,53588,25,371,5,1,38
15711,001,T Th,12:15:00,13:30:00,Class,157,F2F,52228,10,767,5,1,77
15712,W01,,,,Class,157,F2F,52230,10,651,5,1,1
15713,002,M,09:30:00,12:20:00,Class,158,F2F,52076,24,122,5,1,69
15714,002,M,13:30:00,15:20:00,Class,158,F2F,52100,24,187,5,1,72
15715,003,M,15:30:00,17:20:00,Class,158,F2F,52101,24,187,5,1,72
15716,W01,,,,Class,160,Online,56328,25,668,5,1,4
15717,W01,,,,Class,160,Online,52226,20,485,5,1,4
15718,001,T Th,10:50:00,12:05:00,Class,160,F2F,52227,25,1015,5,1,77
15719,001,T Th,13:40:00,14:55:00,Class,160,F2F,52229,10,492,5,1,71
15720,PW0,,,,Class,164,Online,52343,30,563,5,1,4
15721,PW0,,,,Class,164,Online,52339,30,564,5,1,4
15722,PW0,,,,Class,164,Online,52342,30,565,5,1,4
15723,W01,,,,Class,164,Online,57141,1,657,5,1,4
15724,B01,T Th,09:25:00,11:55:00,Class,165,F2F,53822,10,1029,5,1,59
15725,B01,M W,12:15:00,14:45:00,Class,165,F2F,57133,10,330,5,1,66
15726,B01,T Th,09:25:00,11:55:00,Class,165,F2F,53823,5,1031,5,1,59
15727,B01,T Th,09:25:00,11:55:00,Class,165,F2F,53825,5,1033,5,1,59
15728,B01,M W,12:15:00,14:45:00,Class,165,F2F,53829,7,332,5,1,66
15729,I01,,,,Class,165,F2F,58130,1,585,5,1,1
15730,I02,,,,Class,165,F2F,58404,1,585,5,1,1
15731,I03,,,,Class,165,F2F,58407,1,585,5,1,1
15732,B01,T Th,09:25:00,11:55:00,Class,165,F2F,53827,5,41,5,1,59
15733,B01,M W,09:25:00,11:55:00,Class,165,F2F,53658,0,1051,5,1,81
15734,001,Th,10:00:00,12:00:00,Class,167,F2F,52242,8,1229,5,1,78
15735,002,Th,10:00:00,12:00:00,Class,167,F2F,52243,8,1229,5,1,78
15736,003,Th,10:00:00,12:00:00,Class,167,F2F,52244,8,1229,5,1,78
15737,I01,,,,Class,167,F2F,58327,2,601,5,1,1
15738,W01,,,,Class,167,Online,52252,25,488,5,1,4
15739,H01,,,,Class,167,Online,52254,10,154,5,1,4
15740,H01,,,,Class,167,F2F,52254,10,154,5,1,1
15741,003,T Th,13:40:00,14:55:00,Class,169,F2F,52392,25,108,5,1,36
15742,005,M W,15:20:00,16:35:00,Class,169,F2F,52478,26,108,5,1,36
15743,010,T Th,16:30:00,17:45:00,Class,169,F2F,52621,25,108,5,1,36
15744,011,T Th,18:00:00,19:15:00,Class,169,F2F,52622,25,108,5,1,37
15745,001,M W,16:45:00,18:00:00,Class,169,F2F,52619,15,1102,5,1,37
15746,001,M W,15:20:00,16:35:00,Class,169,F2F,52620,15,1056,5,1,37
15747,001,M W,16:45:00,18:00:00,Class,174,F2F,52356,35,748,5,1,34
15748,001,M W,07:00:00,19:00:00,Class,180,F2F,52242,8,1229,5,1,20
15749,001,,,,Class,180,Online,52242,8,1229,5,1,4
15750,002,M W,07:00:00,19:00:00,Class,180,F2F,52243,8,1229,5,1,20
15751,002,,,,Class,180,Online,52243,8,1229,5,1,4
15752,003,M W,07:00:00,19:00:00,Class,180,F2F,52244,8,1229,5,1,20
15753,003,,,,Class,180,Online,52244,8,1229,5,1,4
15754,001,T Th,10:50:00,12:05:00,Class,184,F2F,52799,25,292,5,1,28
15755,W01,,,,Class,184,Online,52795,25,664,5,1,4
15756,001,M W,08:00:00,12:00:00,Class,184,F2F,52803,7,939,5,1,7
15757,004,Th,18:00:00,20:30:00,Class,185,F2F,52360,25,991,5,1,32
15758,003,M W F,09:30:00,10:20:00,Class,192,F2F,52056,26,220,5,1,34
15759,002,M W F,11:30:00,12:20:00,Class,192,F2F,52053,28,146,5,1,36
15760,001,T Th,10:50:00,12:05:00,Class,192,F2F,52054,30,364,5,1,38
15761,002,T Th,09:25:00,10:40:00,Class,192,F2F,52055,30,364,5,1,38
15762,001,T Th,08:00:00,09:15:00,Class,197,F2F,52113,24,922,5,1,36
15763,001,T,12:15:00,14:05:00,Class,197,F2F,52114,24,920,5,1,73
15764,001,T Th,12:15:00,13:30:00,Class,200,F2F,54385,25,991,5,1,76
15765,002,T Th,08:00:00,09:15:00,Class,200,F2F,52326,25,991,5,1,76
15766,005,T,18:00:00,20:30:00,Class,200,F2F,57447,25,991,5,1,32
15767,001,M W,13:55:00,15:10:00,Class,200,F2F,52332,30,1123,5,1,76
15768,001,M W,15:20:00,16:35:00,Class,200,F2F,54389,35,1183,5,1,39
15769,I01,,,,Class,200,F2F,58405,1,575,5,1,1
15770,I82,,,,Class,200,F2F,58918,1,575,6,1,1
15771,001,M,18:15:00,20:45:00,Class,200,F2F,52358,5,230,5,1,32
15772,001,,,,Class,200,F2F,52324,0,648,5,1,1
15773,010,M W,13:55:00,15:10:00,Class,201,F2F,53542,22,248,5,1,38
15774,001,Th,13:40:00,14:55:00,Class,201,F2F,53578,12,356,5,1,54
15775,001,T Th,15:05:00,16:20:00,Class,201,F2F,53576,25,372,5,1,32
15776,001,T Th,12:15:00,13:30:00,Class,201,F2F,53604,15,950,5,1,54
15777,001,M W,12:30:00,13:45:00,Class,202,F2F,52050,25,95,5,1,28
15778,002,T Th,13:40:00,14:55:00,Class,202,F2F,52051,25,97,5,1,34
15779,003,T Th,12:15:00,13:30:00,Class,202,F2F,57355,30,364,5,1,70
15780,PW1,,,,Class,202,Online,52070,50,364,5,1,4
15781,001,M W,16:45:00,18:00:00,Class,205,F2F,52377,35,910,5,1,35
15782,001,M W,13:55:00,15:10:00,Class,205,F2F,52378,35,123,5,1,35
15783,001,T,16:30:00,19:00:00,Class,212,F2F,52644,50,706,5,1,57
15784,001,T Th,09:25:00,10:40:00,Class,212,F2F,52648,45,314,5,1,57
15785,W01,,,,Class,212,Online,53422,40,392,5,1,4
15786,001,T Th,15:05:00,16:20:00,Class,212,F2F,52665,45,539,5,1,57
15787,W01,,,,Class,216,Online,52344,30,567,5,1,4
15788,W02,,,,Class,216,Online,58237,30,778,5,1,4
15789,002,Th,15:30:00,18:30:00,Class,218,F2F,52239,20,483,5,1,78
15790,B01,T Th,13:40:00,15:20:00,Class,223,F2F,55321,25,945,5,1,16
15791,001,M W F,12:30:00,13:40:00,Class,223,F2F,52033,25,150,5,1,39
15792,002,M W F,08:10:00,09:20:00,Class,223,F2F,52034,25,150,5,1,39
15793,001,M W,13:55:00,15:10:00,Class,225,F2F,52310,35,707,5,1,34
15794,001,M W,12:30:00,13:45:00,Class,225,F2F,52313,35,1236,5,1,34
15795,002,T Th,15:05:00,16:20:00,Class,225,F2F,52314,35,1236,5,1,27
15796,003,M W,16:45:00,18:00:00,Class,225,F2F,58190,34,1236,5,1,75
15797,001,M W,13:55:00,15:10:00,Class,225,F2F,52316,3,845,5,1,34
15798,W01,,,,Class,226,Online,52251,35,464,5,1,4
15799,001,T,08:00:00,10:50:00,Class,226,F2F,52405,15,17,5,1,75
15800,001,,,,Class,226,F2F,52405,15,17,5,1,1
15801,001,T Th,10:50:00,12:05:00,Class,227,F2F,52173,25,686,5,1,55
15802,001,T Th,09:25:00,10:40:00,Class,227,F2F,52176,25,1097,5,1,55
15803,001,T Th,08:00:00,09:15:00,Class,232,F2F,52796,25,887,5,1,28
15804,002,,,,Class,232,F2F,58446,5,649,5,1,1
15805,001,T Th,09:25:00,10:40:00,Class,232,F2F,52797,25,195,5,1,28
15806,001,T,12:15:00,14:45:00,Class,232,F2F,52798,25,1133,5,1,28
15807,082,,,,Class,231,F2F,54556,10,1253,6,1,1
15808,001,M W,16:45:00,18:00:00,Class,229,F2F,52690,25,1160,5,1,76
15809,001,T,11:00:00,12:00:00,Class,236,F2F,52253,30,975,5,1,75
15810,081,M W,09:30:00,12:00:00,Class,237,F2F,53080,15,1126,4,1,37
15811,082,M W,09:30:00,12:10:00,Class,237,F2F,53088,15,1126,6,1,37
15812,083,M W,12:30:00,15:10:00,Class,237,F2F,53089,15,1126,6,1,37
15813,B01,T Th,10:50:00,12:05:00,Class,238,F2F,52078,20,452,5,1,9
15814,B01,T,12:15:00,14:15:00,Class,238,F2F,52078,20,452,5,1,58
15815,B01,T Th,16:30:00,17:45:00,Class,238,F2F,52082,20,75,5,1,8
15816,B01,T,18:00:00,20:00:00,Class,238,F2F,52082,20,75,5,1,58
15817,I05,,,,Class,238,F2F,58745,1,580,5,1,1
15818,082,F,13:00:00,16:00:00,Class,239,F2F,54555,12,1143,6,1,64
15819,082,F,13:00:00,16:00:00,Class,239,F2F,54555,12,1143,6,1,70
15820,009,M W,15:20:00,16:35:00,Class,240,F2F,53540,22,248,5,1,32
15821,0X1,M W,13:55:00,15:10:00,Class,240,F2F,56331,10,1004,5,1,77
15822,0X1,M W,13:55:00,15:10:00,Class,240,F2F,56332,10,1005,5,1,77
15823,PW1,,,,Class,241,Online,52337,30,907,4,1,4
15824,PW2,,,,Class,241,Online,52338,30,566,6,1,4
15825,PW1,,,,Class,241,Online,52353,30,568,4,1,4
15826,003,T Th,13:40:00,14:55:00,Class,242,F2F,53648,15,1126,5,1,37
15827,085,T Th,09:30:00,12:00:00,Class,242,F2F,57010,15,1126,4,1,37
15828,B01,T Th,16:20:00,18:40:00,Class,242,F2F,53655,8,894,5,1,17
15829,B01,T Th,16:20:00,18:40:00,Class,242,F2F,53843,6,896,5,1,17
15830,B01,T Th,16:20:00,18:40:00,Class,242,F2F,53844,3,898,5,1,17
15831,001,M W,13:55:00,15:10:00,Class,248,F2F,52654,45,542,5,1,57
15832,002,M W F,10:30:00,11:20:00,Class,249,F2F,52389,25,107,5,1,36
15833,005,M W F,09:30:00,10:20:00,Class,249,F2F,58189,25,107,5,1,35
15834,003,T Th,13:40:00,14:55:00,Class,249,F2F,52392,25,108,5,1,36
15835,005,M W,15:20:00,16:35:00,Class,249,F2F,52478,26,108,5,1,36
15836,008,T Th,15:05:00,16:20:00,Class,249,F2F,52612,25,108,5,1,36
15837,001,W,18:15:00,21:15:00,Class,255,F2F,52301,35,281,5,1,53
15838,001,M,18:15:00,21:15:00,Class,255,F2F,52302,35,640,5,1,53
15839,001,,,,Class,255,F2F,53236,5,647,5,1,1
15840,001,M W,12:30:00,13:45:00,Class,255,F2F,52267,35,414,5,1,56
15841,002,M W,13:55:00,15:10:00,Class,255,F2F,52268,35,414,5,1,56
15842,001,,,,Class,255,F2F,58633,1,1182,5,1,1
15843,001,,,,Class,255,F2F,53238,5,646,5,1,1
15844,PW1,,,,Class,256,Online,52349,30,1080,4,1,4
15845,PW2,,,,Class,256,Online,52350,30,1080,6,1,4
15846,W01,,,,Class,256,Online,52351,35,1071,5,1,4
15847,H01,Th,16:30:00,17:45:00,Class,256,F2F,52362,25,1020,5,1,39
15848,001,T Th,13:40:00,14:55:00,Class,259,F2F,52315,28,1151,5,1,77
15849,I82,,,,Class,259,F2F,58839,1,593,6,1,1
15850,001,T Th,09:25:00,10:40:00,Class,259,F2F,52675,15,1190,5,1,76
15851,W81,,,,Class,263,Online,53527,50,631,4,1,4
15852,W82,,,,Class,263,Online,58908,25,631,6,1,4
15853,007,T Th,08:00:00,09:15:00,Class,263,F2F,53537,22,248,5,1,35
15854,013,T,16:30:00,19:00:00,Class,263,F2F,53549,22,248,5,1,38
15855,020,T Th,10:50:00,12:05:00,Class,263,F2F,53560,22,248,5,1,35
15856,H01,T,15:05:00,16:20:00,Class,263,F2F,56329,25,1248,5,1,70
15857,001,M W,18:15:00,19:55:00,Class,264,F2F,52041,28,945,5,1,40
15858,001,M W F,11:30:00,12:20:00,Class,266,F2F,52170,25,728,5,1,31
15859,001,M W F,12:30:00,13:40:00,Class,266,F2F,52171,25,253,5,1,55
15860,001,M W,15:20:00,16:35:00,Class,266,F2F,52172,25,255,5,1,55
15861,001,Th,12:15:00,14:55:00,Class,267,F2F,52801,25,401,5,1,28
15862,002,M W,08:00:00,12:00:00,Class,267,F2F,52804,7,939,5,1,7
15863,081,,,,Class,271,F2F,54550,14,908,4,1,1
15864,082,,,,Class,271,F2F,54552,14,52,6,1,1
15865,002,,,,Class,275,F2F,52406,16,17,5,1,1
15866,005,M W,16:45:00,18:00:00,Class,276,F2F,53894,24,122,5,1,40
15867,005,W,18:15:00,21:05:00,Class,276,F2F,53894,24,122,5,1,69
15868,001,M W F,11:30:00,12:20:00,Class,281,F2F,52289,30,257,5,1,71
15869,001,M W F,10:30:00,11:20:00,Class,281,F2F,52290,30,825,5,1,71
15870,003,M W F,06:00:00,16:00:00,Class,283,F2F,52233,8,717,5,1,20
15871,004,M W F,06:00:00,16:00:00,Class,283,F2F,52234,8,717,5,1,20
15872,004,M   F,15:00:00,18:00:00,Class,283,F2F,52234,8,717,5,1,78
15873,001,T,15:00:00,18:00:00,Class,283,F2F,52238,20,483,5,1,78
15874,002,Th,15:30:00,18:30:00,Class,283,F2F,52239,20,483,5,1,78
15875,001,M W F,08:30:00,09:20:00,Class,285,F2F,52075,24,122,5,1,57
15876,001,M,13:55:00,16:45:00,Class,285,F2F,52075,24,122,5,1,69
15877,001,M,18:15:00,20:45:00,Class,285,F2F,52381,24,666,5,1,76
15878,001,W,18:15:00,20:15:00,Class,285,F2F,52382,24,665,5,1,68
15879,002,T,13:40:00,14:55:00,Class,286,F2F,53579,12,356,5,1,54
15880,001,M W,12:30:00,13:40:00,Class,286,F2F,53581,12,282,5,1,54
15881,001,T Th,10:50:00,12:05:00,Class,286,F2F,53601,12,1100,5,1,54
15882,001,M W,15:20:00,16:35:00,Class,286,F2F,53628,12,403,5,1,54
15883,001,F,09:30:00,12:00:00,Class,289,F2F,53079,15,1126,5,1,37
15884,B01,M W,09:25:00,11:55:00,Class,289,F2F,53816,20,819,5,1,66
15885,B01,M W,15:05:00,17:35:00,Class,289,F2F,53818,20,326,5,1,66
15886,B01,T Th,15:05:00,17:35:00,Class,289,F2F,53821,10,632,5,1,66
15887,B01,T Th,15:05:00,17:35:00,Class,289,F2F,53819,10,633,5,1,66
15888,082,M W,17:00:00,19:30:00,Class,293,F2F,58838,24,1160,6,1,73
15889,001,T Th,18:00:00,19:15:00,Class,297,F2F,52309,35,389,5,1,39
15890,001,T Th,12:15:00,13:30:00,Class,298,F2F,52647,50,538,5,1,57
15891,001,T Th,08:00:00,09:15:00,Class,298,F2F,52649,30,868,5,1,57
15892,W01,,,,Class,298,Online,52650,30,868,5,1,4
15893,W01,,,,Class,298,Online,53467,40,422,5,1,4
15894,W01,,,,Class,298,Online,52663,30,1022,5,1,4
15895,019,T Th,13:40:00,14:55:00,Class,299,F2F,53558,22,248,5,1,32
15896,I01,,,,Class,299,F2F,58729,1,579,5,1,1
15897,0X1,T Th,09:25:00,10:40:00,Class,299,F2F,54039,7,1178,5,1,54
15898,W01,,,,Class,299,Online,57986,3,636,5,1,4
15899,0X1,T Th,09:25:00,10:40:00,Class,299,F2F,56327,7,1175,5,1,54
15900,001,,,,Class,299,F2F,54528,5,624,5,1,1
15901,001,,,,Class,299,F2F,52678,3,1049,5,1,1
15902,001,T Th,16:30:00,17:45:00,Class,299,F2F,54489,15,111,5,1,75
15903,001,Th,16:30:00,19:00:00,Class,300,F2F,52792,25,425,5,1,28
15904,001,T Th,12:15:00,13:30:00,Class,304,F2F,53511,22,246,5,1,75
15905,004,T Th,16:30:00,17:45:00,Class,304,F2F,53517,22,246,5,1,40
15906,003,M W,12:30:00,13:40:00,Class,304,F2F,53530,22,248,5,1,32
15907,011,M W,15:20:00,16:35:00,Class,304,F2F,53547,22,248,5,1,38
15908,012,M W,16:45:00,18:00:00,Class,304,F2F,53548,22,248,5,1,32
15909,I01,,,,Class,311,F2F,58326,2,580,5,1,1
15910,I04,,,,Class,311,F2F,58410,1,580,5,1,1
15911,001,M W F,10:30:00,11:20:00,Class,311,F2F,52095,24,462,5,1,70
15912,001,W,13:55:00,16:40:00,Class,311,F2F,52096,24,446,5,1,69
15913,081,M W,18:15:00,20:45:00,Class,312,F2F,52282,35,971,4,1,39
15914,S82,S,13:00:00,17:00:00,Class,312,F2F,52287,30,971,6,1,76
15915,001,Th,18:00:00,20:30:00,Class,314,F2F,52335,35,1242,5,1,34
15916,W01,,,,Class,314,Online,52333,30,1242,5,1,4
15917,W01,,,,Class,314,Online,52334,30,714,5,1,4
15918,001,T Th,10:50:00,12:05:00,Class,316,F2F,52311,70,510,5,1,27
15919,002,T Th,13:40:00,14:55:00,Class,316,F2F,52312,70,510,5,1,27
15920,002,M W,12:30:00,13:45:00,Class,316,F2F,54333,25,1190,5,1,75
15921,004,T Th,10:50:00,12:05:00,Class,324,F2F,52477,25,108,5,1,36
15922,PW0,,,,Class,324,Online,52601,25,108,5,1,4
15923,001,T Th,16:30:00,17:45:00,Class,324,F2F,52617,15,19,5,1,34
15924,001,T Th,15:05:00,16:20:00,Class,324,F2F,52479,15,786,5,1,37
15925,W01,,,,Class,328,Online,52660,45,402,5,1,4
15926,001,M W,12:30:00,13:45:00,Class,328,F2F,52661,45,543,5,1,27
15927,002,Th,13:40:00,15:20:00,Class,329,F2F,52239,20,483,5,1,75
15928,001,Th,10:00:00,12:00:00,Class,329,F2F,52248,8,188,5,1,80
15929,001,T,13:40:00,16:20:00,Class,329,F2F,52248,8,188,5,1,75
15930,001,,,,Class,329,F2F,52248,8,188,5,1,1
15931,002,Th,10:00:00,12:00:00,Class,329,F2F,52249,8,188,5,1,80
15932,002,T,13:40:00,16:20:00,Class,329,F2F,52249,8,188,5,1,75
15933,002,,,,Class,329,F2F,52249,8,188,5,1,1
15934,003,Th,10:00:00,12:00:00,Class,329,F2F,52250,8,188,5,1,80
15935,003,T,13:40:00,16:20:00,Class,329,F2F,52250,8,188,5,1,75
15936,003,,,,Class,329,F2F,52250,8,188,5,1,1
15937,001,M W,15:20:00,16:35:00,Class,333,F2F,52388,25,107,5,1,34
15938,002,M W F,10:30:00,11:20:00,Class,333,F2F,52389,25,107,5,1,36
15939,003,T Th,13:40:00,14:55:00,Class,333,F2F,52485,25,107,5,1,38
15940,004,T Th,15:05:00,16:20:00,Class,333,F2F,52599,25,107,5,1,38
15941,005,M W F,09:30:00,10:20:00,Class,333,F2F,58189,25,107,5,1,35
15942,001,M W,13:55:00,15:10:00,Class,333,F2F,52390,25,108,5,1,39
15943,007,T Th,12:15:00,13:30:00,Class,333,F2F,52531,25,108,5,1,36
15944,006,T Th,08:00:00,09:15:00,Class,336,F2F,53535,22,248,5,1,34
15945,001,T Th,12:15:00,13:30:00,Class,336,F2F,53659,25,376,5,1,32
15946,0X0,M W F,10:30:00,11:20:00,Class,336,F2F,53596,12,1165,5,1,27
15947,0X1,M W,13:55:00,15:10:00,Class,336,F2F,56331,10,1004,5,1,77
15948,0X0,M W F,10:30:00,11:20:00,Class,336,F2F,53598,12,1167,5,1,27
15949,0X1,M W,13:55:00,15:10:00,Class,336,F2F,56332,10,1005,5,1,77
15950,001,M W F,08:30:00,09:20:00,Class,337,F2F,52027,25,362,5,1,71
15951,002,M W F,09:30:00,10:20:00,Class,338,F2F,52391,25,108,5,1,40
15952,006,M W F,10:30:00,11:20:00,Class,338,F2F,52484,25,108,5,1,40
15953,008,T Th,15:05:00,16:20:00,Class,338,F2F,52612,25,108,5,1,36
15954,001,M W,16:45:00,18:00:00,Class,338,F2F,52614,25,1006,5,1,36
15955,001,M W,15:20:00,16:35:00,Class,338,F2F,52616,25,882,5,1,28
15956,001,Th,13:40:00,15:20:00,Class,340,F2F,52238,20,483,5,1,75
15957,002,T,08:00:00,10:50:00,Class,340,F2F,52406,16,17,5,1,75
15958,002,,,,Class,340,F2F,52406,16,17,5,1,1
15959,001,M W F,08:30:00,09:20:00,Class,342,F2F,53528,22,248,5,1,32
15960,W01,,,,Class,344,Online,57446,35,769,5,1,4
15961,001,M   F,12:00:00,15:00:00,Class,347,F2F,52231,8,717,5,1,79
15962,002,M W F,06:00:00,16:00:00,Class,347,F2F,52232,8,717,5,1,20
15963,002,M   F,15:00:00,18:00:00,Class,347,F2F,52232,8,717,5,1,79
15964,004,M W F,09:30:00,11:20:00,Class,347,F2F,52234,8,717,5,1,57
15965,005,M   F,12:00:00,15:00:00,Class,347,F2F,52235,8,717,5,1,79
15966,001,M W F,08:30:00,09:20:00,Class,348,F2F,52164,25,685,5,1,55
15967,001,T Th,13:40:00,14:55:00,Class,348,F2F,52167,25,682,5,1,55
15968,001,M W F,11:30:00,12:20:00,Class,348,F2F,52174,25,735,5,1,55
15969,001,M W F,09:30:00,10:20:00,Class,348,F2F,55048,25,1121,5,1,55
15970,011,M,11:30:00,12:20:00,Class,400,F2F,52067,20,222,5,1,35
15971,001,W,16:00:00,17:30:00,Class,357,F2F,54554,10,759,5,1,5
15972,001,,,,Class,357,F2F,54554,10,759,5,1,1
15973,001,M W F,08:30:00,09:20:00,Class,364,F2F,53569,20,443,5,1,27
15974,002,M W F,11:30:00,12:20:00,Class,364,F2F,53571,20,443,5,1,27
15975,001,M W F,09:30:00,10:20:00,Class,364,F2F,54409,20,641,5,1,27
15976,001,,,,Class,367,F2F,52806,20,649,5,1,1
15977,001,M,16:45:00,19:15:00,Class,367,F2F,52805,20,1052,5,1,28
15978,002,M W,15:20:00,16:35:00,Class,368,F2F,54219,30,751,5,1,70
15979,PW2,,,,Class,368,Online,52348,30,605,6,1,4
15980,001,M W,13:55:00,15:10:00,Class,368,F2F,52369,35,726,5,1,75
15981,PW0,,,,Class,368,Online,52352,30,1076,5,1,4
15982,002,M W F,08:30:00,10:20:00,Class,374,F2F,56101,34,559,6,1,76
15983,001,T Th,15:05:00,16:20:00,Class,382,F2F,52024,25,397,5,1,39
15984,002,T Th,10:50:00,12:05:00,Class,382,F2F,52025,25,397,5,1,39
15985,001,M W F,10:30:00,11:20:00,Class,382,F2F,52038,26,220,5,1,39
15986,002,M W F,08:30:00,09:20:00,Class,382,F2F,52043,26,220,5,1,36
15987,001,T Th,12:15:00,13:30:00,Class,392,F2F,52029,25,339,5,1,40
15988,001,M W F,12:30:00,13:40:00,Class,392,F2F,52030,25,152,5,1,40
15989,012,W,11:30:00,12:20:00,Class,400,F2F,52068,20,222,5,1,35
15990,003,M W F,12:30:00,13:40:00,Class,400,F2F,52066,28,945,5,1,38
15991,002,T Th,12:15:00,13:30:00,Class,400,F2F,52069,25,95,5,1,39
15992,001,T,16:30:00,17:45:00,Class,405,F2F,52361,25,1122,5,1,71
15993,001,,,,Class,410,F2F,52405,15,17,5,1,1
15994,001,T Th,13:40:00,14:55:00,Class,412,F2F,52687,35,741,5,1,57
15995,001,T Th,15:05:00,16:20:00,Class,412,F2F,55417,30,529,5,1,55
15996,W01,,,,Class,412,Online,53618,35,113,5,1,4
15997,W01,,,,Class,412,Online,56511,35,915,5,1,4
15998,001,M W,13:55:00,15:10:00,Class,417,F2F,56901,35,377,5,1,53
15999,001,M W,12:30:00,13:45:00,Class,417,F2F,52278,70,951,5,1,53
16000,001,M W,15:20:00,16:35:00,Class,417,F2F,52279,35,559,5,1,35
16001,001,T Th,15:05:00,16:20:00,Class,421,F2F,52794,25,906,5,1,77
16002,W01,,,,Class,423,Online,52224,25,959,5,1,4
16003,001,Th,18:00:00,20:30:00,Class,425,F2F,52277,35,1153,5,1,35
16004,001,T,18:00:00,21:00:00,Class,426,F2F,54827,35,7,5,1,34
16005,PW1,,,,Class,426,Online,54390,30,910,4,1,4
16006,001,,,,Class,426,F2F,54833,0,653,5,1,1
16007,001,,,,Class,427,F2F,58783,1,1181,5,1,1
16008,004,M W,12:30:00,13:45:00,Class,427,F2F,52102,24,187,5,1,70
16009,004,W,09:30:00,10:20:00,Class,427,F2F,52102,24,187,5,1,70
16010,004,W,13:55:00,15:45:00,Class,427,F2F,52102,24,187,5,1,72
16011,B01,M W,12:30:00,13:45:00,Class,427,F2F,52103,20,187,5,1,9
16012,B01,W,09:30:00,10:20:00,Class,427,F2F,52103,20,187,5,1,9
16013,B01,M,13:55:00,15:45:00,Class,427,F2F,52103,20,187,5,1,12
16014,002,M W F,08:30:00,09:20:00,Class,428,F2F,52076,24,122,5,1,53
16015,003,M W F,08:30:00,09:20:00,Class,428,F2F,52077,24,122,5,1,53
16016,003,W,09:30:00,12:20:00,Class,428,F2F,52077,24,122,5,1,69
16017,001,F,13:55:00,14:55:00,Class,428,F2F,52090,24,335,5,1,75
16018,001,T Th,08:00:00,09:15:00,Class,430,F2F,52285,35,826,5,1,55
16019,S81,S,13:00:00,17:00:00,Class,430,F2F,52286,30,826,4,1,76
16020,001,M W,10:50:00,12:05:00,Class,431,F2F,52790,25,207,5,1,28
16021,001,T Th,12:15:00,13:30:00,Class,440,F2F,52269,35,139,5,1,56
16022,S81,S,08:30:00,12:30:00,Class,440,F2F,52634,30,140,4,1,75
16023,S82,S,08:30:00,12:30:00,Class,440,F2F,52563,30,377,6,1,75
16024,001,T Th,13:40:00,14:55:00,Class,440,F2F,52297,32,834,5,1,76
16025,001,M W,13:55:00,15:10:00,Class,444,F2F,56163,30,660,5,1,70
16026,PW2,,,,Class,444,Online,52340,30,561,6,1,4
16027,PW4,,,,Class,444,Online,57319,30,561,6,1,4
16028,PW1,,,,Class,444,Online,52341,30,768,4,1,4
16029,001,T,15:00:00,18:00:00,Class,448,F2F,52238,20,483,5,1,78
16030,002,Th,15:30:00,18:30:00,Class,448,F2F,52239,20,483,5,1,78
16031,001,M,13:55:00,16:25:00,Class,450,F2F,52800,25,89,5,1,8
16032,001,W,13:55:00,16:25:00,Class,450,F2F,52802,25,617,5,1,8
16033,PW4,,,,Class,453,Online,54377,30,566,6,1,4
16034,001,M,16:45:00,19:15:00,Class,457,F2F,55388,70,743,5,1,27
16035,001,M,19:30:00,20:30:00,Class,457,F2F,52680,25,1212,5,1,27
16036,081,F,12:45:00,15:45:00,Class,458,F2F,54553,16,133,4,1,56
16037,081,F,12:45:00,15:45:00,Class,458,F2F,54553,16,133,4,1,65
